code,product_name,quantity,packaging_en,brands_en,categories_en,origins_en,labels_en,countries_en,nutriscore_grade,pnns_groups_1,pnns_groups_2,food_groups_en,environmental_score_score,environmental_score_grade,main_category_en,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g
2340449305044,"Munkens svarta 10%","","","Arla","","","","Finland","unknown","unknown","unknown","",,"","","",""
2350018503900,"Savulohi","","","Disas","","","","Finland","unknown","unknown","unknown","",,"","","",""
2350226101851,"Kuusenkerkkä Graavi Kirjolohiviipa","","","Kuusamon-kala","","","","Finland","unknown","unknown","unknown","",,"","","",""
2355440412080,"Porsaan Suolattu Uunifilee","","","Lihatukku","","","","Finland","unknown","unknown","unknown","",,"","","",""
2356917000007,"Takuumurea Naudan Sisäpaistipala","","","Tamminen","","","","Finland","unknown","unknown","unknown","",,"","","",""
2357778602126,"Savustettu Pallaspala","","","Myrskyla-savu","","","","Finland","unknown","unknown","unknown","",,"","","",""
2358684306610,"Naudan Denver Steak","","","Tamminen","","","","Finland","unknown","unknown","unknown","",,"","","",""
2358686204990,"Flat Iron Steak Raw","","","Tamminen","","","","Finland","unknown","unknown","unknown","",,"","","",""
2358686205447,"Naudan Flat Iron Steak","","","Tamminen","","","","Finland","unknown","unknown","unknown","",,"","","",""
2360902518347,"Naudan kieli","","","Ronka","","","","Finland","unknown","unknown","unknown","",,"","","",""
2363049315800,"Porsaan Grillikylki Pintamaustettu","","","Kivikyla","","","","Finland","unknown","unknown","unknown","",,"","","",""
2368980015567,"Kana","","","Kanamestari","","","","Finland","unknown","unknown","unknown","",,"","","",""
2370310309789,"Beef - Sisäpaisti","","","Pirkanmaan-lihapalvelu-oy","","","","Finland","unknown","unknown","unknown","",,"","","",""
2370700903481,"Aurajuustorillari","","","Mean-liha","","","","Finland","unknown","unknown","unknown","",,"","","",""
2370705703444,"Meän Juustonen Nautarillimakkara","","","Mean-liha","","","","Finland","unknown","unknown","unknown","",,"","","",""
2371190001060,"Goat's cheese","","","milbona","","","","Finland","unknown","unknown","unknown","",,"","","",""
2371681315386,"Naapurin Maalaiskanan Fileepihvi Maustettu","","","Kariniemen","","","","Finland","unknown","unknown","unknown","",,"","","",""
2371681319506,"Mureutettu Fileepihvi","","","Naapurin-maalaiskanaa","","","","Finland","unknown","unknown","unknown","",,"","","",""
2371810704005,"Reinin","","","Jauheliha","","","","Finland","unknown","unknown","unknown","",,"","","",""
2371930010864,"Kanan koipireisi","","","Kanamestari","","","","Finland","unknown","unknown","unknown","",,"","","",""
2371980702863,"Savukirjolohi Järvikalatasku","","","Salpauselan-kala","","","","Finland","unknown","unknown","unknown","",,"","","",""
2372114104133,"Svartrökt bog","","","Allmans","","","","Finland","unknown","unknown","unknown","",,"","","",""
2372197409170,"Pastrami","","","Allmans","","","","Finland","unknown","unknown","unknown","",,"","","",""
2372521402518,"Maitosuklaalaku","","","Porvoon-parhaat","","","","Finland","unknown","unknown","unknown","",,"","","",""
2377211712427,"Kananpojan Marinoitu Rintaleike","","","Kariniemen","","","","Finland","unknown","unknown","unknown","",,"","","",""
2385235103046,"Lämminsavu Lohifilee","","","Kalaneuvos","","","","Finland","unknown","unknown","unknown","",,"","","",""
2385262001797,"Kylmäsavukirjolohifileesiivu","","","Kalaneuvos","","","","Finland","unknown","unknown","unknown","",,"","","",""
2385263807169,"Savukirjolohifilee","","","Kalaneuvos","","","","Finland","unknown","unknown","unknown","",,"","","",""
2385263808005,"Savukirjolohifilee","","","Kalaneuvos","","","","Finland","unknown","unknown","unknown","",,"","","",""
2387097600008,"Kylmäsavustettu Poronpaisti Siivutettu","","","Nordic-delice","","","","Finland","unknown","unknown","unknown","",,"","","",""
2387965907680,"Lohifilee","","","Hatala","","","","Finland","unknown","unknown","unknown","",,"","","",""
2387976806019,"Savusiika","","","Hatala","","","","Finland","unknown","unknown","unknown","",,"","","",""
2388033823109,"Herkkukinkku","","","Wotkin-s","","","","Finland","unknown","unknown","unknown","",,"","","",""
2391223811244,"Kananpojan grillikombo liekki & taco","","","Kariniemen","","","","Finland","unknown","unknown","unknown","",,"","","",""
2391264518195,"Kananpojan Marinoitu Koipireisi","","","Kariniemen","","","","Finland","unknown","unknown","unknown","",,"","","",""
2391293116058,"Kananpoikaa Grilliin Koipipala Marinoitu","","","Kariniemen","","","","Finland","unknown","unknown","unknown","",,"","","",""
2391297810174,"Maustamaton Koipireisi","","","Kariniemi","","","","Finland","unknown","unknown","unknown","",,"","","",""
2391336812381,"Viljaporsaan Fileepihvi Marinoitu","","","Hk","","","","Finland","unknown","unknown","unknown","",,"","","",""
2391344705361,"Viljaporsaan jättipihvi santa fe","","","Hk","","","","Finland","unknown","unknown","unknown","",,"","","",""
2391375607023,"Naudan Ulkofile","","","Hk","","","","Finland","unknown","unknown","unknown","",,"","","",""
2394901106342,"Mustamakkara","","","Tapolan","","","","Finland","unknown","unknown","unknown","",,"","","",""
2394986006902,"Mustamakkara","","","Tapolan","","","","Finland","unknown","unknown","unknown","",,"","","",""
2396231915373,"Maatiaispossun Kasslerpala","","","Snellman","","","","Finland","unknown","unknown","unknown","",,"","","",""
2396257707174,"Maatiaispossun Grillimaustettu Ribs","","","Snellman","","","","Finland","unknown","unknown","unknown","",,"","","",""
2396257708621,"Grillimaustettu Spare Ribs","","","Snellman","","","","Finland","unknown","unknown","unknown","",,"","","",""
2396268609054,"Maatiaispossun kasslerkyljys","","","Snellman","","","","Finland","unknown","unknown","unknown","",,"","","",""
24619455,"Farfalle multicolori","","","Trium","","","","Finland","unknown","unknown","unknown","",,"","","",""
25291599,"Nuggetit Klassikko","","","Kariniemen","","","","Finland","unknown","unknown","unknown","",,"","","",""
2664063000002,"Huiluntuhti","","","Kivikyla","","","","Finland","unknown","unknown","unknown","",,"","","",""
29030361,"Hähnchen Ministeaks","","","Aldi-hahnchen-ministeaks","","","","Finland","unknown","unknown","unknown","",,"","","",""
3029343200035,"Spaghetti","","","Rummo","","","","Finland","unknown","unknown","unknown","",,"","","",""
3048868002917,"Parmigiano Reggiano","","","Castelli","","","","Finland","unknown","unknown","unknown","",,"","","",""
3048868307876,"Ricotta","","","Castelli","","","","Finland","unknown","unknown","unknown","",,"","","",""
3217690060185,"French vanilla","","","Maison-routin-1883","","","","Finland","unknown","unknown","unknown","",,"","","",""
3487400006073,"Valmisriisi","","","Bens-original","","","","Finland","unknown","unknown","unknown","",,"","","",""
3727763201778,"Rice Noddle Vegetable Flavor","","","Mama","","","","Finland","unknown","unknown","unknown","",,"","","",""
3760363430285,"Mixed Sushi","","","S-market","","","","Finland","unknown","unknown","unknown","",,"","","",""
3827876201778,"Rice Noodles","","","Mama","","","","Finland","unknown","unknown","unknown","",,"","","",""
4000269004227,"Caipirinha","","","Pitu","","","","Finland","unknown","unknown","unknown","",,"","","",""
4001686008935,"Color-rado","","","Haribo","","","","Finland","unknown","unknown","unknown","",,"","","",""
4002359008177,"Vaaleakastike","","","dolmio","","","","Finland","unknown","unknown","unknown","",,"","","",""
4002359015724,"Sweet & Sour Hapanimeläkastike","","","Ben-s-original","","","","Finland","unknown","unknown","unknown","",,"","","",""
4002359015762,"Sweet & Sour","","","Ben-s-original","","","","Finland","unknown","unknown","unknown","",,"","","",""
4002359019418,"Bolognesekastike chunku mushroom","","","dolmio","","","","Finland","unknown","unknown","unknown","",,"","","",""
4002359020988,"Bolognesekastike","","","dolmio","","","","Finland","unknown","unknown","unknown","",,"","","",""
4002359021060,"Smooth Tomato Bolognese","","","dolmio","","","","Finland","unknown","unknown","unknown","",,"","","",""
4006402101990,"Briòlo","","","Bergader","","","","Finland","unknown","unknown","unknown","",,"","","",""
4009176503311,"","","","Continental-bakeries","","","","Finland","unknown","unknown","unknown","",,"","","",""
4011410667604,"Mozzarella","","","Bellezzinis","","","","Finland","unknown","unknown","unknown","",,"","","",""
4011800556617,"Big Strawbery","","","Corny","","","","Finland","unknown","unknown","unknown","",,"","","",""
4018737912424,"Gyoza Dumpling Pork & Vegetable","","","Bibigo","","","","Finland","unknown","unknown","unknown","",,"","","",""
4029401016409,"","","","Fingies","","","","Finland","unknown","unknown","unknown","",,"","","",""
4053400206349,"Tubiläums","","","Berliner-kindl","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489061977,"Maustamaton Jogurtti & Marjamysli","","","milbona","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489062165,"Kanan mehevä fileepala 1.1%","","","Kanamestari","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489062301,"Naudan Jauheliha 10%","","","Reilu","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489062455,"Rasvaton maito","","","Pohjolan-meijeri","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489062493,"Kanan ohut fileeleike","","","Kanamestari","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489062608,"chipd","","","Lidl","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489062950,"Viljapossun Suikale","","","Reilu","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489062981,"Kanan Sisäfilee, Fajitas","","","Kanamestari","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489066231,"Feta-KanaSALAD","","","Select-go","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489194613,"Falafel","","","Vemondo","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489236702,"Rice cake cheese flavour","","","Sondey","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489240211,"Cheddar Viipale","","","Grillimaisteri","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489252887,"Pepperoni","","","Kartanon","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489253211,"Limegraavattu Lohisiivu","","","Isokari","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489253402,"Porkkanaohukainen","","","Kartanon","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489253839,"Kanan Ohut Fileeleike Valkosipuli-yrtti","","","Kanamestari","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489253921,"Ohuen ohut saunapalvikinkku","","","Dulano","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489254317,"Kanan paistileike, BBQ-marinoitu","","","Grillimaisteri","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489254324,"Kanan Paistileike Spicy Southwest","","","Grillimaisteri","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489266600,"Makkara-pyttipannu","","","Culinea","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489330103,"Salted Caramel Dessert Sauce","","","Gelatelli","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489411130,"Kirahvi Mansikka & Sittud Juomajää","","","Gelatelli","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489445289,"Radler lemon flavor","","","Perlenbacher","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489451075,"Stonebaked pizza meat lovers","","","Trattoria-alfredo","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489453154,"kylmäsavukirjolohikeitto","","","Kartanon","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489453291,"Kevyt Jauheliha","","","Reilu","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489453604,"Plus Ananas & Passion","","","Saskia","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489453918,"Naudan Jauheliha 17%","","","Reilu","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489454397,"Possun Fileepihvi","","","Reilu","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489454410,"Kanan Minuuttisuikale","","","Kanamestari","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489454465,"Rasvaton AB piimä","","","Pohjolan-meijeri","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489454472,"Murea Pippurikalkkuna","","","Kartanon","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489454496,"Kanan Jauheliha 4 %","","","Kanamestari","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489454601,"Suomalainen Mansikka","","","Lidl","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489454762,"Lasagnette","","","Kartanon","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489454816,"Kasvissosekeitto","","","Kartanon","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489454823,"Chili-bataatti-sosekeitto","","","Kartanon","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489454847,"Kirjolohi Keitto","","","Kartanon","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489454854,"Kanakeitto","","","Kartanon","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489455080,"Pizzapohja","","","Myllykivi","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489522492,"Pitkäjyväinen Riisi","","","Golden-sun","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489539759,"Mini Calzone Salami","","","Alfredo","","","","Finland","unknown","unknown","unknown","",,"","","",""
